state,city,hotel_name,hotel_category,avg_price_per_night_inr,latitude,longitude,rating
Kerala,Kerala_City_11,Kerala_City_11 Hotel 7,budget,3164,13.249660397541438,76.26134571539345,3.5
Kerala,Kerala_City_11,Kerala_City_11 Hotel 8,budget,2392,12.658015954750999,75.89770238770888,3.6
Kerala,Kerala_City_11,Kerala_City_11 Hotel 9,budget,2286,12.517239132619142,76.3126784549847,4.7
Kerala,Kerala_City_11,Kerala_City_11 Hotel 10,budget,4140,12.70332720766486,76.29360090304853,4.5
Kerala,Kerala_City_12,Kerala_City_12 Hotel 1,budget,2155,12.801127891095307,75.62359083352928,3.6
Kerala,Kerala_City_12,Kerala_City_12 Hotel 2,budget,4916,13.214695140585656,76.1525557536868,3.5
Kerala,Kerala_City_12,Kerala_City_12 Hotel 3,budget,3295,13.059700921595187,76.34189785391038,4.0
Kerala,Kerala_City_12,Kerala_City_12 Hotel 4,budget,3271,13.431013129457577,75.72985120570722,3.5
Kerala,Kerala_City_12,Kerala_City_12 Hotel 5,budget,4463,13.049794833998249,75.5859034737308,4.0
Kerala,Kerala_City_12,Kerala_City_12 Hotel 6,budget,1872,13.362472412045316,75.6007520878007,4.3
Kerala,Kerala_City_12,Kerala_City_12 Hotel 7,budget,1007,12.577395088750121,76.03519786857805,4.6
Kerala,Kerala_City_12,Kerala_City_12 Hotel 8,budget,2661,13.099298887430093,76.01184636063978,3.1
Kerala,Kerala_City_12,Kerala_City_12 Hotel 9,budget,2296,12.51527356918175,76.23611518513952,3.4
Kerala,Kerala_City_12,Kerala_City_12 Hotel 10,budget,1357,13.248318364582593,76.18685800270912,3.8
Kerala,Kerala_City_13,Kerala_City_13 Hotel 1,budget,4393,13.149245241758635,76.49261225634709,3.2
Kerala,Kerala_City_13,Kerala_City_13 Hotel 2,budget,4011,12.764698633130621,75.50482093285748,3.4
Kerala,Kerala_City_13,Kerala_City_13 Hotel 3,budget,3184,12.87023262085906,75.58201396743827,4.4
Kerala,Kerala_City_13,Kerala_City_13 Hotel 4,budget,3900,13.326301584532722,75.64959959127992,3.3
Kerala,Kerala_City_13,Kerala_City_13 Hotel 5,budget,2057,13.259184217161856,76.49409815396417,3.1
Kerala,Kerala_City_13,Kerala_City_13 Hotel 6,budget,3765,13.226805332870724,75.58806749154587,3.8
Kerala,Kerala_City_13,Kerala_City_13 Hotel 7,budget,1445,13.496756795671589,76.42002340260686,3.2
Kerala,Kerala_City_13,Kerala_City_13 Hotel 8,budget,1367,13.01050827795954,76.10426057613269,3.5
Kerala,Kerala_City_13,Kerala_City_13 Hotel 9,budget,3081,12.969770511259286,75.50079262379644,4.4
Kerala,Kerala_City_13,Kerala_City_13 Hotel 10,budget,2968,12.671450466605533,75.78144647968107,3.3
Kerala,Kerala_City_14,Kerala_City_14 Hotel 1,budget,1269,12.82846945801895,76.37699994453709,4.4
Kerala,Kerala_City_14,Kerala_City_14 Hotel 2,budget,4220,13.16951704158376,76.26277230180703,4.4
Kerala,Kerala_City_14,Kerala_City_14 Hotel 3,budget,2678,13.223498200626999,75.95006015047207,4.7
Kerala,Kerala_City_14,Kerala_City_14 Hotel 4,budget,4077,13.200050456666565,75.86463637506792,3.8
Kerala,Kerala_City_14,Kerala_City_14 Hotel 5,budget,1634,12.659081086819405,76.46821084469903,3.0
Kerala,Kerala_City_14,Kerala_City_14 Hotel 6,budget,3395,13.27151103752931,75.67178760150608,4.1
Kerala,Kerala_City_14,Kerala_City_14 Hotel 7,budget,3055,12.894284299892334,76.33865283486688,4.6
Kerala,Kerala_City_14,Kerala_City_14 Hotel 8,budget,4961,12.873283450936096,75.96349941692836,4.2
Kerala,Kerala_City_14,Kerala_City_14 Hotel 9,budget,3098,12.802810494016418,75.96359234502864,3.3
Kerala,Kerala_City_14,Kerala_City_14 Hotel 10,budget,3204,13.397119940294377,76.08939874175691,4.1
Kerala,Kerala_City_15,Kerala_City_15 Hotel 1,budget,3778,12.55791355292261,76.04168838399879,4.0
Kerala,Kerala_City_15,Kerala_City_15 Hotel 2,budget,1744,13.343906851763538,76.086810033762,3.7
Kerala,Kerala_City_15,Kerala_City_15 Hotel 3,budget,4419,13.168291299742265,76.28143329408132,4.0
Kerala,Kerala_City_15,Kerala_City_15 Hotel 4,budget,2721,13.161806823618345,76.2070729124476,3.6
Kerala,Kerala_City_15,Kerala_City_15 Hotel 5,budget,2032,13.464832715223654,76.11631684992615,3.6
Kerala,Kerala_City_15,Kerala_City_15 Hotel 6,budget,4209,12.698770870336201,76.32733182951257,4.6
Kerala,Kerala_City_15,Kerala_City_15 Hotel 7,budget,1019,13.457813004161995,75.89861872965511,4.6
Kerala,Kerala_City_15,Kerala_City_15 Hotel 8,budget,3286,13.390082477205196,76.09760846326519,4.4
Kerala,Kerala_City_15,Kerala_City_15 Hotel 9,budget,4403,12.942342736585072,76.4258792900393,3.8
Kerala,Kerala_City_15,Kerala_City_15 Hotel 10,budget,2772,13.084956566123843,75.93453721616392,3.2
